row_id,case_id,process_name,sub_process,activity_id,activity_name,performer_id,performer_type,application_used,start_time,end_time,activity_duration_min,is_manual,automation_possible,automation_type,automation_coverage_pct,manual_effort_min,error_flag,error_type,rework_flag,rework_count,sla_met,sla_delay_hours,tat_hours,employee_role,team_name,region,transaction_amount,cost_per_case,created_at,created_by
1454,CASE-207614,F&A,MonthEndClose,ACT-7014574,Schedule Shipment,EMP-6337,Human,SAP ECC,11-09-2025 18:51,57:52.6,6.76,TRUE,FALSE,,0,6.76,FALSE,,FALSE,0,TRUE,0,3.887,Associate,CBS_AR_Team,India,13260.62,0.5,11-09-2025 18:14,ingest_job_v2
1455,CASE-485810,HR,Leaves,ACT-9675882,Update Payroll,EMP-5558,Human,Workday,23-10-2025 06:45,23-10-2025 06:46,0.5,TRUE,FALSE,,0,0.5,FALSE,,FALSE,0,TRUE,0,3.134,Approver,CBS_HR_Team,EU,,0.5,23-10-2025 06:05,ingest_job_v1
1456,CASE-242306,Supply Chain,Inventory,ACT-3985466,Resolve Exception,BOT-545,Bot,SAP ECC,03-07-2025 11:53,15:20.8,21.38,FALSE,FALSE,,0,0,FALSE,,FALSE,0,TRUE,0,2.505,Bot,CBS_HR_Team,India,,1.07,03-07-2025 11:14,ingest_job_v1
1457,CASE-985506,F&A,AP,ACT-5038568,Schedule Shipment,EMP-9036,Human,PeopleSoft,17-10-2025 11:52,02:03.6,9.36,TRUE,TRUE,API,53.7,9.36,FALSE,,FALSE,0,TRUE,0,2.673,Associate,CBS_HR_Team,US,12954.16,0.64,17-10-2025 10:00,ingest_job_v1
1458,CASE-803776,F&A,Payroll,ACT-6885346,Approve Leave,EMP-2385,Human,SAP ECC,27-10-2025 06:52,01:28.8,9.03,TRUE,TRUE,Workflow,47.34,9.03,FALSE,,FALSE,0,TRUE,0,2.555,Analyst,CBS_Payroll_Team,US,,0.66,27-10-2025 04:54,EMP-2001
1459,CASE-486791,F&A,MonthEndClose,ACT-6876692,Process Onboarding,EMP-8779,Human,SAP ECC,26-03-2025 07:27,29:14.4,1.94,TRUE,TRUE,RPA,90.36,1.94,FALSE,,FALSE,0,TRUE,0,0.895,SME,CBS_SC_Team,EU,12595.92,0.5,26-03-2025 05:51,ingest_job_v2
1460,CASE-343929,F&A,AP,ACT-3525628,Create Purchase Order,EMP-7074,Human,PeopleSoft,22-09-2025 06:35,22-09-2025 06:43,8.6,TRUE,TRUE,AI,70.7,8.6,FALSE,,FALSE,0,TRUE,0,0.335,Sr Analyst,CBS_Payroll_Team,EU,,0.79,22-09-2025 05:35,EMP-1002
1461,CASE-548798,F&A,MonthEndClose,ACT-3280105,Resolve Exception,EMP-7429,Human,PeopleSoft,29-07-2025 08:13,17:37.6,4.01,TRUE,TRUE,RPA,53.3,4.01,FALSE,,FALSE,0,TRUE,0,2.284,Sr Analyst,CBS_SC_Team,EU,9943.16,0.5,29-07-2025 06:45,EMP-1001
1462,CASE-781640,F&A,Payroll,ACT-9429467,Schedule Shipment,EMP-3266,Human,Excel,18-05-2025 20:50,58:45.8,8.43,TRUE,TRUE,AI,76.91,8.43,FALSE,,FALSE,0,FALSE,37.654,3.617,Sr Analyst,CBS_AP_Team,EU,9341.33,0.56,18-05-2025 18:58,ingest_job_v2
1463,CASE-123621,Supply Chain,Logistics,ACT-8839085,Schedule Interview,EMP-6048,Human,Excel,23-06-2025 05:07,23-06-2025 05:08,0.9,TRUE,TRUE,API,17.5,0.9,FALSE,,FALSE,0,TRUE,0,1.9,Analyst,CBS_SC_Team,US,,0.5,23-06-2025 04:59,ingest_job_v1
1464,CASE-774601,Supply Chain,Inventory,ACT-1561988,Receive Goods,BOT-481,Bot,PeopleSoft,20-05-2025 00:07,15:39.8,8.58,FALSE,FALSE,,0,0,FALSE,,FALSE,0,TRUE,0,0.743,Bot,CBS_Payroll_Team,India,,0.68,19-05-2025 22:59,EMP-1001
1465,CASE-786496,HR,Payroll,ACT-6737077,Reconcile Account,SYSTEM-35,System,CustomPortal,21-09-2025 04:33,00:10.1,87.16898085,FALSE,FALSE,,0,0,FALSE,,FALSE,0,TRUE,0,3.978,System,CBS_AP_Team,India,,6.57,21-09-2025 03:59,EMP-1002
1466,CASE-130307,Supply Chain,Procurement,ACT-2005458,Approve Invoice,EMP-6040,Human,Excel,20-10-2025 22:47,20-10-2025 22:48,0.5,TRUE,FALSE,,0,0.5,FALSE,,FALSE,0,TRUE,0,0.32,SME,CBS_SC_Team,US,,0.5,20-10-2025 21:12,EMP-1002
1467,CASE-974038,F&A,AP,ACT-2707959,Approve Invoice,EMP-6214,Human,Excel,25-03-2025 20:17,47:19.4,30.24,TRUE,FALSE,,0,30.24,FALSE,,FALSE,0,TRUE,0,4.221,Manager,CBS_AP_Team,US,14616.82,1.82,25-03-2025 18:54,EMP-1002
1468,CASE-635949,F&A,AP,ACT-8743662,Process Payment,EMP-7743,Human,PeopleSoft,19-09-2025 00:10,14:37.8,4.18,TRUE,FALSE,,0,4.18,FALSE,,FALSE,0,TRUE,0,3.611,Manager,CBS_Payroll_Team,US,7488.64,0.5,18-09-2025 22:54,EMP-1001
1469,CASE-117590,HR,Hiring,ACT-3752659,Process Payment,EMP-4793,Human,SAP ECC,11-10-2025 20:02,19:09.2,16.37,TRUE,FALSE,,0,16.37,FALSE,,FALSE,0,TRUE,0,3.906,Manager,CBS_AR_Team,US,,0.8,11-10-2025 18:53,EMP-1002
1470,CASE-283223,Supply Chain,Procurement,ACT-1919310,Process Payment,EMP-4543,Human,SAP ECC,26-07-2025 21:59,26-07-2025 22:11,12.2,TRUE,TRUE,AI,36.14,12.2,FALSE,,FALSE,0,TRUE,0,1.056,Manager,CBS_SC_Team,EU,,0.5,26-07-2025 21:37,EMP-1001
1471,CASE-577319,F&A,Payroll,ACT-3150877,Schedule Shipment,EMP-6362,Human,Excel,13-04-2025 06:15,13-04-2025 06:22,6.7,TRUE,TRUE,,84.27,6.7,FALSE,,FALSE,0,TRUE,0,3,Analyst,CBS_SC_Team,US,4551.92,0.5,13-04-2025 04:47,EMP-1002
1472,CASE-533711,F&A,MonthEndClose,ACT-6074207,Process Onboarding,EMP-2477,Human,Oracle EBS,23-05-2025 15:44,37:04.0,52.81738029,TRUE,TRUE,API,53.7,52.82,FALSE,,FALSE,0,FALSE,37.1,4.483,SME,CBS_SC_Team,US,1616.77,2.15,23-05-2025 14:57,ingest_job_v2
1473,CASE-827466,F&A,Payroll,ACT-1971163,Validate Candidate,BOT-635,Bot,Workday,02-10-2025 11:17,34:34.6,16.86,FALSE,FALSE,,0,0,FALSE,,FALSE,0,TRUE,0,3.456,Bot,CBS_Payroll_Team,EU,19959.28,1.66,02-10-2025 09:33,EMP-2001
1474,CASE-980282,Supply Chain,Procurement,ACT-8729524,Schedule Interview,EMP-3913,Human,Oracle EBS,29-07-2025 06:52,56:11.4,4.14,TRUE,TRUE,RPA,59.95,4.14,FALSE,,FALSE,0,TRUE,0,3.118,Associate,CBS_AP_Team,US,,0.5,29-07-2025 06:44,ingest_job_v2
1475,CASE-658754,F&A,Payroll,ACT-7462239,Schedule Shipment,EMP-3082,Human,Email,24-08-2025 22:51,54:33.2,3.17,TRUE,TRUE,Workflow,18.74,3.17,FALSE,,FALSE,0,TRUE,0,1.533,Analyst,CBS_SC_Team,US,,0.5,24-08-2025 20:52,ingest_job_v1
1476,CASE-281811,F&A,Payroll,ACT-8921897,Post Journal,BOT-402,Bot,SAP ECC,04-02-2025 04:21,29:59.6,8.81,FALSE,FALSE,,0,0,FALSE,,FALSE,0,TRUE,0,1.753,Bot,CBS_AR_Team,India,17658.94,0.5,04-02-2025 04:12,EMP-1001
1477,CASE-334311,F&A,AP,ACT-6155837,Update Inventory,EMP-8369,Human,PeopleSoft,27-07-2025 06:16,27-07-2025 06:29,13.2,TRUE,TRUE,,18.48,13.2,TRUE,System Error,TRUE,3,TRUE,0,1.432,Manager,CBS_AR_Team,US,8165.21,1.16,27-07-2025 04:33,EMP-1001
1478,CASE-441349,Supply Chain,Inventory,ACT-4083015,Approve Invoice,EMP-2610,Human,Oracle EBS,08-06-2025 05:52,04:04.4,11.49,TRUE,FALSE,,0,11.49,FALSE,,FALSE,0,TRUE,0,2.583,Sr Analyst,CBS_AP_Team,US,,0.5,08-06-2025 03:54,ingest_job_v1
1479,CASE-124020,F&A,AP,ACT-7416366,Resolve Exception,SYSTEM-58,System,Email,28-08-2025 12:13,26:22.4,12.79,FALSE,FALSE,,0,0,FALSE,,FALSE,0,TRUE,0,0.449,System,CBS_SC_Team,US,,0.99,28-08-2025 11:56,ingest_job_v2
1480,CASE-796415,F&A,AP,ACT-9984991,Schedule Interview,EMP-9248,Human,Oracle EBS,01-03-2025 08:13,18:20.8,4.58,TRUE,FALSE,,0,4.58,FALSE,,FALSE,0,FALSE,19.361,2.073,Manager,CBS_AR_Team,India,7651.53,0.5,01-03-2025 07:05,ingest_job_v2
1481,CASE-762099,F&A,AP,ACT-1065132,Receive Goods,EMP-4774,Human,Oracle EBS,15-09-2025 10:44,58:05.2,13.62,TRUE,FALSE,,0,13.62,FALSE,,FALSE,0,TRUE,0,3.975,Manager,CBS_AP_Team,US,15213.26,0.9,15-09-2025 10:18,ingest_job_v2
1482,CASE-252848,F&A,MonthEndClose,ACT-5485076,Resolve Exception,EMP-9082,Human,Email,20-02-2025 08:40,41:11.2,1.02,TRUE,TRUE,Workflow,57.3,1.02,FALSE,,FALSE,0,TRUE,0,0.596,Analyst,CBS_Payroll_Team,US,3766.01,0.5,20-02-2025 07:34,ingest_job_v1
1483,CASE-840815,Supply Chain,Logistics,ACT-7377075,Validate Invoice,EMP-1469,Human,Oracle EBS,04-11-2025 15:24,30:28.4,6.29,TRUE,FALSE,,0,6.29,FALSE,,FALSE,0,TRUE,0,0.156,Manager,CBS_Payroll_Team,EU,,0.56,04-11-2025 13:41,EMP-1002
1484,CASE-826233,Supply Chain,Inventory,ACT-1390804,Validate Invoice,EMP-2366,Human,Email,15-07-2025 13:17,15-07-2025 13:17,0.5,TRUE,FALSE,,0,0.5,FALSE,,FALSE,0,TRUE,0,1.33,Approver,CBS_AP_Team,India,,0.5,15-07-2025 11:21,EMP-1002
1485,CASE-445221,HR,Payroll,ACT-3257160,Schedule Interview,EMP-9063,Human,Excel,17-07-2025 21:02,05:55.4,3.14,TRUE,FALSE,,0,3.14,FALSE,,FALSE,0,TRUE,0,3.573,SME,CBS_SC_Team,India,,0.5,17-07-2025 20:52,ingest_job_v2
1486,CASE-508266,HR,Hiring,ACT-3147096,Schedule Interview,BOT-241,Bot,CustomPortal,19-08-2025 01:54,19-08-2025 01:58,3.65,FALSE,FALSE,,0,0,TRUE,Missing Data,FALSE,0,TRUE,0,3.258,Bot,CBS_AP_Team,EU,,0.5,19-08-2025 00:52,EMP-2001
1487,CASE-390554,HR,Leaves,ACT-2336162,Resolve Exception,BOT-730,Bot,SAP ECC,25-03-2025 13:35,39:56.4,4.04,FALSE,FALSE,,0,0,FALSE,,FALSE,0,TRUE,0,0.897,Bot,CBS_Payroll_Team,US,,0.5,25-03-2025 12:19,EMP-1001
1488,CASE-865305,F&A,AR,ACT-5862847,Receive Goods,EMP-2999,Human,Workday,28-06-2025 19:47,57:15.6,9.51,TRUE,FALSE,,0,9.51,FALSE,,FALSE,0,TRUE,0,3.987,Analyst,CBS_HR_Team,EU,11237.85,0.66,28-06-2025 19:19,ingest_job_v1
1489,CASE-959909,HR,Onboarding,ACT-7607592,Post Journal,EMP-5191,Human,CustomPortal,18-07-2025 14:30,34:37.4,3.94,TRUE,FALSE,,0,3.94,FALSE,,FALSE,0,TRUE,0,2.573,Sr Analyst,CBS_HR_Team,US,,0.5,18-07-2025 13:05,ingest_job_v2
1490,CASE-721806,Supply Chain,Inventory,ACT-9972390,Update Inventory,EMP-3602,Human,Excel,06-03-2025 07:34,39:25.6,4.76,TRUE,FALSE,,0,4.76,FALSE,,FALSE,0,TRUE,0,3.12,Approver,CBS_Payroll_Team,India,,0.5,06-03-2025 07:28,EMP-1002
1491,CASE-634724,HR,Leaves,ACT-6000047,Approve Leave,EMP-7920,Human,PeopleSoft,09-06-2025 08:51,53:31.2,2.17,TRUE,FALSE,,0,2.17,FALSE,,FALSE,0,TRUE,0,2.479,SME,CBS_AR_Team,EU,,0.5,09-06-2025 08:16,EMP-1001
1492,CASE-702440,F&A,MonthEndClose,ACT-3458857,Validate Candidate,EMP-6855,Human,Email,20-03-2025 06:20,24:21.4,3.74,TRUE,TRUE,AI,37.4,3.74,FALSE,,FALSE,0,TRUE,0,3.211,Manager,CBS_Payroll_Team,US,18479.13,0.5,20-03-2025 04:49,EMP-1002
1493,CASE-389862,F&A,AP,ACT-5884394,Receive Goods,SYSTEM-59,System,Email,03-03-2025 02:35,37:45.6,2.06,FALSE,FALSE,,0,0,FALSE,,FALSE,0,TRUE,0,1.327,System,CBS_SC_Team,US,,0.5,03-03-2025 01:31,EMP-1002
1494,CASE-369664,F&A,Payroll,ACT-7815897,Update Payroll,EMP-6214,Human,SAP ECC,26-10-2025 09:38,39:27.6,0.61,TRUE,TRUE,,47.05,0.61,FALSE,,FALSE,0,TRUE,0,2.456,Analyst,CBS_SC_Team,India,4789.78,0.5,26-10-2025 08:53,EMP-2001
1495,CASE-957920,F&A,AP,ACT-4215710,Schedule Interview,BOT-187,Bot,CustomPortal,14-10-2025 07:49,14-10-2025 07:56,7.4,FALSE,FALSE,,0,0,FALSE,,FALSE,0,TRUE,0,2.025,Bot,CBS_Payroll_Team,US,5651.6,0.5,14-10-2025 06:07,ingest_job_v2
1496,CASE-420140,Supply Chain,Order Fulfillment,ACT-7401689,Process Onboarding,EMP-1799,Human,Excel,02-09-2025 09:23,32:04.8,8.83,TRUE,TRUE,,69,8.83,FALSE,,FALSE,0,TRUE,0,3.365,Sr Analyst,CBS_AP_Team,India,,0.86,02-09-2025 08:57,EMP-1001
1497,CASE-680437,F&A,Payroll,ACT-4677122,Schedule Shipment,EMP-4965,Human,Workday,05-11-2025 21:50,58:09.8,7.73,TRUE,TRUE,,51.31,7.73,FALSE,,FALSE,0,TRUE,0,1.434,SME,CBS_AR_Team,EU,,0.5,05-11-2025 21:44,EMP-2001
1498,CASE-558666,F&A,Payroll,ACT-7759550,Resolve Exception,EMP-3257,Human,PeopleSoft,23-02-2025 03:55,00:08.8,4.98,TRUE,TRUE,API,73.7,4.98,FALSE,,FALSE,0,TRUE,0,2.87,Approver,CBS_SC_Team,EU,1306.18,0.5,23-02-2025 03:02,EMP-1002
1499,CASE-874777,HR,Onboarding,ACT-9410611,Update Inventory,EMP-1697,Human,Oracle EBS,03-02-2025 12:50,54:01.2,3.82,TRUE,FALSE,,0,3.82,FALSE,,FALSE,0,TRUE,0,3.943,Associate,CBS_AR_Team,US,,0.5,03-02-2025 12:18,ingest_job_v1
1500,CASE-806297,F&A,Payroll,ACT-6369138,Schedule Shipment,EMP-2463,Human,Oracle EBS,31-05-2025 08:21,37:52.2,15.92,TRUE,TRUE,Script,41.52,15.92,FALSE,,FALSE,0,TRUE,0,2.313,Analyst,CBS_HR_Team,EU,8943.93,1.13,31-05-2025 08:10,EMP-2001
1501,CASE-830823,HR,Hiring,ACT-9470353,Update Payroll,EMP-8917,Human,Workday,25-05-2025 03:40,46:45.6,5.86,TRUE,TRUE,Script,67.59,5.86,FALSE,,FALSE,0,TRUE,0,0.482,Sr Analyst,CBS_AR_Team,US,,0.5,25-05-2025 03:27,EMP-1002
1502,CASE-388979,HR,Onboarding,ACT-5102653,Approve Leave,EMP-6510,Human,Email,10-08-2025 20:10,16:10.2,5.22,TRUE,FALSE,,0,5.22,FALSE,,FALSE,0,TRUE,0,1.824,Analyst,CBS_HR_Team,India,,0.5,10-08-2025 19:23,EMP-1001
1503,CASE-417710,Supply Chain,Inventory,ACT-4527356,Create Purchase Order,EMP-6012,Human,Oracle EBS,25-10-2025 18:06,25-10-2025 18:06,0.5,TRUE,TRUE,AI,65.87,0.5,FALSE,,FALSE,0,TRUE,0,3.448,Approver,CBS_AP_Team,US,,0.5,25-10-2025 17:31,EMP-2001
1504,CASE-156380,F&A,AR,ACT-2888331,Process Payment,EMP-6897,Human,Excel,30-06-2025 11:02,06:17.4,3.34,TRUE,FALSE,,0,3.34,FALSE,,FALSE,0,FALSE,30.921,0.495,SME,CBS_Payroll_Team,India,17183.22,0.5,30-06-2025 09:37,ingest_job_v1
1505,CASE-958413,Supply Chain,Inventory,ACT-9116089,Receive Goods,EMP-6773,Human,Workday,02-07-2025 04:51,55:16.8,3.83,TRUE,FALSE,,0,3.83,FALSE,,FALSE,0,TRUE,0,1.082,Associate,CBS_HR_Team,EU,,0.5,02-07-2025 04:38,EMP-1002
1506,CASE-659905,F&A,Payroll,ACT-4590268,Process Onboarding,EMP-6145,Human,Oracle EBS,03-04-2025 16:20,24:20.2,4.07,TRUE,FALSE,,0,4.07,FALSE,,FALSE,0,TRUE,0,1.466,Sr Analyst,CBS_HR_Team,US,,0.5,03-04-2025 15:03,EMP-1001
1507,CASE-973321,F&A,AP,ACT-7858260,Create Purchase Order,EMP-3545,Human,CustomPortal,26-07-2025 12:22,29:26.4,6.94,TRUE,FALSE,,0,6.94,FALSE,,FALSE,0,TRUE,0,2.677,Associate,CBS_Payroll_Team,EU,4804.81,0.56,26-07-2025 12:21,EMP-1001
1508,CASE-119129,F&A,Payroll,ACT-8458954,Schedule Interview,EMP-2573,Human,Workday,11-10-2025 15:44,11-10-2025 15:50,6.1,TRUE,FALSE,,0,6.1,FALSE,,FALSE,0,TRUE,0,2.058,Sr Analyst,CBS_AP_Team,US,,0.5,11-10-2025 14:59,EMP-1001
1509,CASE-699686,F&A,AP,ACT-4636496,Approve Leave,EMP-5643,Human,Workday,05-10-2025 13:53,00:43.4,7.49,TRUE,FALSE,,0,7.49,TRUE,System Error,TRUE,3,TRUE,0,3.423,Associate,CBS_AP_Team,India,6991.3,0.57,05-10-2025 12:56,ingest_job_v1
1510,CASE-501832,F&A,Payroll,ACT-1561089,Update Payroll,EMP-8085,Human,Email,21-08-2025 08:00,12:02.8,11.58,TRUE,TRUE,Script,36.57,11.58,FALSE,,FALSE,0,TRUE,0,1.784,Approver,CBS_SC_Team,US,15972.62,0.79,21-08-2025 07:05,EMP-1002
1511,CASE-521322,HR,Payroll,ACT-8187968,Reconcile Account,EMP-4934,Human,Workday,20-09-2025 00:20,33:26.6,13.41,TRUE,FALSE,,0,13.41,FALSE,,FALSE,0,TRUE,0,0.405,SME,CBS_SC_Team,India,,0.5,19-09-2025 23:45,ingest_job_v1
1512,CASE-324008,F&A,Payroll,ACT-2786278,Schedule Shipment,BOT-726,Bot,SAP ECC,30-01-2025 05:33,43:34.8,10.13,FALSE,FALSE,,0,0,TRUE,System Error,FALSE,0,TRUE,0,1.408,Bot,CBS_AR_Team,EU,12309.01,0.58,30-01-2025 04:31,EMP-2001
1513,CASE-534159,F&A,AP,ACT-5496799,Receive Goods,EMP-1366,Human,Oracle EBS,01-10-2025 13:58,01-10-2025 14:23,24.9,TRUE,FALSE,,0,24.9,FALSE,,FALSE,0,TRUE,0,3.085,Approver,CBS_Payroll_Team,US,,1.88,01-10-2025 13:02,EMP-1001
1514,CASE-687957,Supply Chain,Logistics,ACT-1422616,Schedule Shipment,EMP-6614,Human,Oracle EBS,18-09-2025 07:09,18-09-2025 07:09,0.5,TRUE,FALSE,,0,0.5,FALSE,,FALSE,0,TRUE,0,2.374,Analyst,CBS_AR_Team,US,,0.5,18-09-2025 05:18,EMP-2001
1515,CASE-509301,F&A,AP,ACT-3118220,Approve Invoice,EMP-4213,Human,CustomPortal,08-11-2025 21:40,42:08.4,1.74,TRUE,TRUE,API,63.26,1.74,FALSE,,FALSE,0,TRUE,0,3.496,Associate,CBS_SC_Team,US,2208.7,0.5,08-11-2025 19:56,ingest_job_v2
1516,CASE-983846,F&A,Payroll,ACT-6343093,Schedule Interview,EMP-5327,Human,Email,02-09-2025 15:46,02-09-2025 15:47,0.5,TRUE,TRUE,API,69.51,0.5,FALSE,,FALSE,0,TRUE,0,2.754,Associate,CBS_SC_Team,US,1574.4,0.5,02-09-2025 13:57,EMP-1001
1517,CASE-189472,F&A,MonthEndClose,ACT-9576670,Reconcile Account,SYSTEM-97,System,Workday,26-02-2025 09:45,29:23.0,43.73392829,FALSE,FALSE,,0,0,FALSE,,FALSE,0,TRUE,0,2.888,System,CBS_SC_Team,EU,16758.15,3.46,26-02-2025 08:05,ingest_job_v1
1518,CASE-663145,Supply Chain,Inventory,ACT-9332489,Schedule Shipment,SYSTEM-43,System,PeopleSoft,18-09-2025 19:56,21:21.7,24.79457103,FALSE,FALSE,,0,0,TRUE,Incorrect Approval,TRUE,1,FALSE,43.181,1.708,System,CBS_HR_Team,India,,0.83,18-09-2025 18:46,ingest_job_v2
1519,CASE-508071,F&A,AP,ACT-9081305,Approve Leave,BOT-504,Bot,Workday,02-07-2025 08:43,45:25.8,2.23,FALSE,FALSE,,0,0,FALSE,,FALSE,0,TRUE,0,0.222,Bot,CBS_HR_Team,EU,,0.5,02-07-2025 08:29,EMP-2001
1520,CASE-348762,Supply Chain,Logistics,ACT-7260863,Post Journal,EMP-7898,Human,Email,07-07-2025 19:50,11:15.4,20.94,TRUE,FALSE,,0,20.94,TRUE,System Error,TRUE,1,TRUE,0,2.345,SME,CBS_HR_Team,US,,1.38,07-07-2025 19:43,EMP-1001
1521,CASE-207980,HR,Onboarding,ACT-4794808,Validate Invoice,BOT-787,Bot,Oracle EBS,31-05-2025 16:14,31-05-2025 16:15,0.5,FALSE,FALSE,,0,0,FALSE,,FALSE,0,TRUE,0,2.626,Bot,CBS_HR_Team,EU,,0.5,31-05-2025 15:35,ingest_job_v1
1522,CASE-717424,HR,Leaves,ACT-6417384,Validate Invoice,EMP-4779,Human,Excel,23-09-2025 02:11,23-09-2025 02:33,21.8,TRUE,TRUE,API,77.67,21.8,FALSE,,FALSE,0,TRUE,0,4.224,Associate,CBS_AP_Team,India,,1.77,23-09-2025 01:32,ingest_job_v2
1523,CASE-452628,Supply Chain,Procurement,ACT-8560292,Receive Goods,EMP-3021,Human,Excel,28-01-2025 04:32,35:41.2,3.47,TRUE,FALSE,,0,3.47,FALSE,,FALSE,0,TRUE,0,2.353,Approver,CBS_SC_Team,EU,,0.5,28-01-2025 03:32,ingest_job_v1
1524,CASE-584831,F&A,AP,ACT-5137309,Validate Candidate,EMP-5079,Human,Email,04-06-2025 21:22,23:33.6,0.86,TRUE,FALSE,,0,0.86,FALSE,,FALSE,0,TRUE,0,1.378,Analyst,CBS_HR_Team,US,,0.5,04-06-2025 19:47,ingest_job_v1
1525,CASE-677139,Supply Chain,Logistics,ACT-5636289,Validate Candidate,EMP-3319,Human,CustomPortal,24-11-2025 17:43,48:46.2,5.32,TRUE,FALSE,,0,5.32,FALSE,,FALSE,0,TRUE,0,3.179,SME,CBS_Payroll_Team,India,,0.5,24-11-2025 16:15,EMP-2001
1526,CASE-769807,F&A,MonthEndClose,ACT-8526838,Validate Candidate,EMP-6345,Human,CustomPortal,03-02-2025 03:14,16:23.2,2.37,TRUE,FALSE,,0,2.37,FALSE,,FALSE,0,TRUE,0,1.054,Analyst,CBS_AP_Team,India,,0.5,03-02-2025 01:39,ingest_job_v1
1527,CASE-419037,F&A,AP,ACT-5102758,Post Journal,EMP-6413,Human,Workday,19-07-2025 15:37,40:07.8,2.68,TRUE,FALSE,,0,2.68,FALSE,,FALSE,0,TRUE,0,1.973,SME,CBS_HR_Team,India,,0.5,19-07-2025 14:33,EMP-1002
1528,CASE-185402,Supply Chain,Procurement,ACT-1547915,Reconcile Account,EMP-9197,Human,PeopleSoft,23-01-2025 11:07,10:39.4,2.94,TRUE,TRUE,Workflow,31.56,2.94,FALSE,,FALSE,0,TRUE,0,1.577,Sr Analyst,CBS_SC_Team,India,,0.5,23-01-2025 09:29,EMP-2001
1529,CASE-719285,F&A,AR,ACT-7462329,Process Onboarding,EMP-2889,Human,CustomPortal,05-08-2025 18:54,05-08-2025 19:07,13,TRUE,FALSE,,0,13,FALSE,,FALSE,0,TRUE,0,3.679,Sr Analyst,CBS_SC_Team,US,7786.09,0.54,05-08-2025 17:55,ingest_job_v2
1530,CASE-983696,F&A,MonthEndClose,ACT-4965030,Update Inventory,EMP-4699,Human,Oracle EBS,13-04-2025 22:29,13-04-2025 22:35,6.2,TRUE,FALSE,,0,6.2,FALSE,,FALSE,0,TRUE,0,3.418,Sr Analyst,CBS_Payroll_Team,India,15110.85,0.5,13-04-2025 20:49,ingest_job_v1
1531,CASE-416874,HR,Hiring,ACT-6091391,Update Payroll,EMP-8189,Human,Email,08-11-2025 19:06,09:51.8,2.98,TRUE,TRUE,RPA,56.02,2.98,FALSE,,FALSE,0,TRUE,0,1.598,Approver,CBS_HR_Team,India,,0.5,08-11-2025 18:07,EMP-2001
1532,CASE-917313,Supply Chain,Inventory,ACT-6014641,Schedule Shipment,BOT-523,Bot,CustomPortal,15-02-2025 21:56,11:44.4,15.35737433,FALSE,FALSE,,0,0,FALSE,,FALSE,0,TRUE,0,2.56,Bot,CBS_Payroll_Team,EU,,1.4,15-02-2025 20:29,EMP-1001
1533,CASE-538648,F&A,AR,ACT-8649014,Approve Leave,EMP-7347,Human,Email,13-08-2025 06:26,36:39.2,10.07,TRUE,TRUE,Script,38.72,10.07,FALSE,,FALSE,0,TRUE,0,2.889,Associate,CBS_HR_Team,US,12196.66,0.5,13-08-2025 04:36,EMP-1001
1534,CASE-877669,F&A,MonthEndClose,ACT-4053391,Schedule Interview,BOT-765,Bot,Email,08-06-2025 16:15,08-06-2025 16:18,2.55,FALSE,FALSE,,0,0,TRUE,Incorrect Approval,TRUE,2,TRUE,0,3.17,Bot,CBS_HR_Team,EU,17252.93,0.5,08-06-2025 14:58,EMP-1001
1535,CASE-591139,F&A,AR,ACT-7816044,Update Payroll,EMP-4650,Human,PeopleSoft,02-07-2025 06:08,12:35.2,4.27,TRUE,FALSE,,0,4.27,FALSE,,FALSE,0,FALSE,3.441,3.303,Manager,CBS_AR_Team,EU,,0.5,02-07-2025 05:52,ingest_job_v2
1536,CASE-680804,HR,Onboarding,ACT-1544957,Post Journal,EMP-3751,Human,Workday,20-03-2025 16:07,08:55.4,1.04,TRUE,TRUE,Workflow,68.17,1.04,FALSE,,FALSE,0,TRUE,0,0.225,Approver,CBS_Payroll_Team,EU,,0.5,20-03-2025 15:18,ingest_job_v1
1537,CASE-925751,F&A,AP,ACT-7339201,Schedule Shipment,EMP-5236,Human,Email,30-03-2025 07:44,30-03-2025 07:46,1.6,TRUE,TRUE,Script,39.22,1.6,FALSE,,FALSE,0,TRUE,0,1.391,Analyst,CBS_AR_Team,US,15581.63,0.5,30-03-2025 07:00,ingest_job_v2
1538,CASE-605826,Supply Chain,Procurement,ACT-7417959,Validate Invoice,BOT-371,Bot,Workday,26-07-2025 13:51,00:48.4,9.14,FALSE,FALSE,,0,0,FALSE,,FALSE,0,TRUE,0,2.375,Bot,CBS_Payroll_Team,India,,0.56,26-07-2025 13:37,ingest_job_v1
1539,CASE-706766,HR,Hiring,ACT-3797073,Process Payment,EMP-6095,Human,Oracle EBS,25-07-2025 22:26,25-07-2025 22:27,1.6,TRUE,TRUE,AI,44.87,1.6,FALSE,,FALSE,0,TRUE,0,3.909,Manager,CBS_SC_Team,EU,,0.5,25-07-2025 21:15,EMP-2001
1540,CASE-768510,Supply Chain,Logistics,ACT-4027050,Validate Invoice,EMP-3130,Human,Oracle EBS,17-02-2025 20:19,25:16.6,5.96,TRUE,TRUE,RPA,87.95,5.96,TRUE,Missing Data,TRUE,3,TRUE,0,3.714,Approver,CBS_SC_Team,US,,0.58,17-02-2025 18:54,ingest_job_v2
